jday,ms,timeStamp,,ts_local,sensq,latq,solq,terrq,pptn,evap,u,v,fw,netq,pptn_mmhr
2449648,59849973,22/10/1994 16:37,2415018,22/10/1994 20:43,-6,-90,0,-42.643093,1.2E-09,2.1E-09,-0.142,-0.0735,3E-09,-138,0.0044
2449648,63450000,22/10/1994 17:37,2415018,22/10/1994 21:43,-10,-88,0,-33.80718,7.9E-10,3.5E-09,-0.158,-0.0398,4E-09,-132,0.0029
2449648,67049986,22/10/1994 18:37,2415018,22/10/1994 22:43,-18,-100,0,-32.533115,1.5E-09,3.7E-09,-0.226,-0.0176,5E-09,-150,0.0054
2449648,70649973,22/10/1994 19:37,2415018,22/10/1994 23:43,-26,-149,0,-27.428555,5.4E-09,3.7E-09,-0.430,0.1065,9E-09,-202,0.0193
2449648,74250000,22/10/1994 20:37,2415018,23/10/1994 00:43,-55,-201,0,-25.257862,1.9E-09,5.1E-10,-0.625,0.4753,2E-09,-281,0.0067
2449648,77849986,22/10/1994 21:37,2415018,23/10/1994 01:43,-59,-224,0,-33.730846,4.3E-09,4.9E-10,-0.173,0.6297,5E-09,-316,0.0155
2449648,81449973,22/10/1994 22:37,2415018,23/10/1994 02:43,-26,-174,0,-32.400852,4.4E-09,6.5E-10,-0.067,0.3073,5E-09,-233,0.0157
2449648,85050000,22/10/1994 23:37,2415018,23/10/1994 03:43,-11,-111,0,-28.74633,1.0E-09,9.4E-10,-0.047,0.0785,2E-09,-150,0.0037
2449649,2249986,23/10/1994 00:37,2415018,23/10/1994 04:43,-4,-98,0,-21.204992,4.0E-10,1.3E-09,-0.052,0.1002,2E-09,-123,0.0014
2449649,5849973,23/10/1994 01:37,2415018,23/10/1994 05:43,-11,-106,0,-22.28363,1.9E-10,1.9E-09,-0.032,0.1524,2E-09,-139,0.0007
2449649,9450000,23/10/1994 02:37,2415018,23/10/1994 06:43,-11,-124,6,-25.011738,1.3E-10,1.7E-09,-0.070,0.1695,2E-09,-154,0.0005
2449649,13049986,23/10/1994 03:37,2415018,23/10/1994 07:43,0,-107,45,-27.991756,0.0E+00,1.7E-09,-0.067,0.1059,2E-09,-90,0.0000
2449649,16649973,23/10/1994 04:37,2415018,23/10/1994 08:43,1,-110,70,-32.226738,1.1E-10,1.9E-09,-0.079,0.0806,2E-09,-71,0.0004
2449649,20250000,23/10/1994 05:37,2415018,23/10/1994 09:43,2,-136,139,-36.315876,0.0E+00,1.8E-09,-0.089,0.0880,2E-09,-31,0.0000
2449649,23849986,23/10/1994 06:37,2415018,23/10/1994 10:43,4,-159,240,-39.86444,0.0E+00,2.0E-09,-0.087,0.0862,2E-09,45,0.0000
2449649,27449973,23/10/1994 07:37,2415018,23/10/1994 11:43,3,-152,181,-43.510216,0.0E+00,2.1E-09,-0.085,0.0863,2E-09,-11,0.0000
2449649,31050000,23/10/1994 08:37,2415018,23/10/1994 12:43,3,-157,141,-46.97081,0.0E+00,-9.0E-11,-0.079,0.0800,-9E-11,-60,0.0000
2449649,34649986,23/10/1994 09:37,2415018,23/10/1994 13:43,3,-162,109,-49.872154,0.0E+00,-1.8E-10,-0.082,0.0738,-2E-10,-100,0.0000
2449649,38249973,23/10/1994 10:37,2415018,23/10/1994 14:43,1,-158,225,-53.74778,1.9E-10,-4.6E-10,-0.070,0.0638,-3E-10,14,0.0007
2449649,41850000,23/10/1994 11:37,2415018,23/10/1994 15:43,2,-153,217,-56.69086,2.7E-09,-2.0E-09,-0.070,0.0540,7E-10,8,0.0097
2449649,45449986,23/10/1994 12:37,2415018,23/10/1994 16:43,2,-136,90,-60.445587,1.3E-08,-1.9E-09,-0.054,0.0439,1E-08,-105,0.0453
2449649,49049973,23/10/1994 13:37,2415018,23/10/1994 17:43,2,-99,4,-65.44436,3.8E-08,-2.2E-09,-0.023,0.0201,4E-08,-159,0.1381
2449649,52650000,23/10/1994 14:37,2415018,23/10/1994 18:43,1,-105,0,-65.23572,5.0E-08,-1.2E-09,-0.031,0.0171,5E-08,-170,0.1799
2449649,56249986,23/10/1994 15:37,2415018,23/10/1994 19:43,0,-110,0,-70.318184,5.9E-08,2.1E-10,-0.039,0.0217,6E-08,-180,0.2129
2449649,59849973,23/10/1994 16:37,2415018,23/10/1994 20:43,0,-103,0,-57.812447,5.6E-08,1.2E-09,-0.035,0.0210,6E-08,-161,0.2010
2449649,63450000,23/10/1994 17:37,2415018,23/10/1994 21:43,-1,-83,0,-50.583008,4.6E-08,1.8E-09,-0.024,0.0155,5E-08,-134,0.1647
2449649,67049986,23/10/1994 18:37,2415018,23/10/1994 22:43,-1,-71,0,-55.721516,1.3E-08,1.7E-09,-0.019,0.0134,1E-08,-128,0.0471
2449649,70649973,23/10/1994 19:37,2415018,23/10/1994 23:43,-2,-77,0,-53.938187,1.7E-09,1.7E-09,-0.020,0.0172,3E-09,-133,0.0061
2449649,74250000,23/10/1994 20:37,2415018,24/10/1994 00:43,-3,-79,0,-57.28046,4.3E-09,6.9E-10,-0.024,0.0187,5E-09,-139,0.0154
2449649,77849986,23/10/1994 21:37,2415018,24/10/1994 01:43,-3,-66,0,-50.845253,7.9E-11,1.3E-09,-0.017,0.0105,1E-09,-120,0.0003
2449649,81449973,23/10/1994 22:37,2415018,24/10/1994 02:43,-3,-59,0,-42.744926,0.0E+00,2.0E-09,-0.016,0.0062,2E-09,-104,0.0000
2449649,85050000,23/10/1994 23:37,2415018,24/10/1994 03:43,-3,-63,0,-55.871017,2.7E-11,2.4E-09,-0.021,0.0041,2E-09,-122,0.0001
2449650,2250027,24/10/1994 00:37,2415018,24/10/1994 04:43,-3,-61,0,-52.321693,5.3E-11,3.0E-09,-0.023,0.0029,3E-09,-116,0.0002
2449650,5850055,24/10/1994 01:37,2415018,24/10/1994 05:43,-3,-58,8,-45.871544,5.3E-11,3.0E-09,-0.022,0.0005,3E-09,-99,0.0002
2449650,9450000,24/10/1994 02:37,2415018,24/10/1994 06:43,-3,-56,162,-47.242657,0.0E+00,3.4E-09,-0.023,0.0008,3E-09,56,0.0000
2449650,13050027,24/10/1994 03:37,2415018,24/10/1994 07:43,-1,-54,304,-48.874996,0.0E+00,3.7E-09,-0.023,-0.0009,4E-09,199,0.0000
2449650,16650055,24/10/1994 04:37,2415018,24/10/1994 08:43,-2,-54,634,-50.860218,0.0E+00,3.8E-09,-0.024,-0.0094,4E-09,527,0.0000
2449650,20250000,24/10/1994 05:37,2415018,24/10/1994 09:43,-1,-51,815,-52.816887,0.0E+00,4.4E-09,-0.018,-0.0057,4E-09,710,0.0000
2449650,23850027,24/10/1994 06:37,2415018,24/10/1994 10:43,-1,-58,886,-54.651085,0.0E+00,4.7E-09,-0.019,0.0005,5E-09,773,0.0000
2449650,27450055,24/10/1994 07:37,2415018,24/10/1994 11:43,-1,-64,892,-56.31142,2.7E-11,4.8E-09,-0.024,0.0022,5E-09,771,0.0001
2449650,31050000,24/10/1994 08:37,2415018,24/10/1994 12:43,0,-65,859,-58.003685,8.2E-10,3.6E-09,-0.024,0.0015,4E-09,736,0.0030
2449650,34650027,24/10/1994 09:37,2415018,24/10/1994 13:43,-1,-67,762,-59.538765,4.3E-09,6.8E-10,-0.027,-0.0002,5E-09,634,0.0156
2449650,38250055,24/10/1994 10:37,2415018,24/10/1994 14:43,-1,-58,572,-60.564697,9.8E-09,4.2E-11,-0.020,0.0009,1E-08,452,0.0353
2449650,41850000,24/10/1994 11:37,2415018,24/10/1994 15:43,1,-56,379,-62.035984,2.7E-09,-7.4E-11,-0.020,0.0000,3E-09,262,0.0097
2449650,45450027,24/10/1994 12:37,2415018,24/10/1994 16:43,2,-61,121,-63.02591,3.9E-09,-2.3E-09,-0.025,-0.0044,2E-09,-1,0.0139
2449650,49050055,24/10/1994 13:37,2415018,24/10/1994 17:43,-1,-67,7,-62.438488,3.5E-09,8.6E-11,-0.025,-0.0086,4E-09,-124,0.0128
2449650,52650000,24/10/1994 14:37,2415018,24/10/1994 18:43,-3,-73,0,-60.517784,9.5E-10,2.4E-10,-0.031,-0.0094,1E-09,-136,0.0034
2449650,56250027,24/10/1994 15:37,2415018,24/10/1994 19:43,-3,-79,0,-64.561035,4.9E-09,1.1E-09,-0.036,-0.0110,6E-09,-147,0.0177
2449650,59850055,24/10/1994 16:37,2415018,24/10/1994 20:43,-3,-74,0,-66.87955,6.5E-09,3.0E-09,-0.031,-0.0113,1E-08,-144,0.0236
2449650,63450000,24/10/1994 17:37,2415018,24/10/1994 21:43,-3,-69,0,-66.93953,3.4E-09,3.9E-09,-0.027,-0.0088,7E-09,-139,0.0124
2449650,67050027,24/10/1994 18:37,2415018,24/10/1994 22:43,-2,-63,0,-67.75561,1.1E-08,3.8E-09,-0.017,-0.0101,1E-08,-133,0.0383
2449650,70650055,24/10/1994 19:37,2415018,24/10/1994 23:43,-3,-57,0,-61.63683,2.3E-08,4.4E-09,-0.019,-0.0100,3E-08,-122,0.0835
2449650,74250000,24/10/1994 20:37,2415018,25/10/1994 00:43,-4,-65,0,-60.795048,7.2E-08,5.1E-09,-0.022,-0.0109,8E-08,-129,0.2587
2449650,77850027,24/10/1994 21:37,2415018,25/10/1994 01:43,-4,-62,0,-58.43534,2.6E-08,5.2E-09,-0.021,-0.0099,3E-08,-124,0.0935
2449650,81450055,24/10/1994 22:37,2415018,25/10/1994 02:43,-3,-60,0,-62.645935,2.3E-09,4.2E-09,-0.017,-0.0110,7E-09,-126,0.0083
2449650,85050000,24/10/1994 23:37,2415018,25/10/1994 03:43,-4,-70,0,-68.25612,1.3E-10,3.1E-09,-0.022,-0.0233,3E-09,-143,0.0005
2449651,2250027,25/10/1994 00:37,2415018,25/10/1994 04:43,-5,-81,0,-67.131226,0.0E+00,2.2E-09,-0.034,-0.0230,2E-09,-153,0.0000
2449651,5850055,25/10/1994 01:37,2415018,25/10/1994 05:43,-5,-82,5,-66.06081,1.1E-10,1.5E-09,-0.035,-0.0191,2E-09,-149,0.0004
2449651,9450000,25/10/1994 02:37,2415018,25/10/1994 06:43,-5,-98,120,-66.30228,2.7E-11,1.1E-09,-0.039,-0.0191,1E-09,-49,0.0001
2449651,13050027,25/10/1994 03:37,2415018,25/10/1994 07:43,-1,-94,324,-66.847855,2.7E-11,1.2E-09,-0.030,-0.0184,1E-09,162,0.0001
2449651,16649973,25/10/1994 04:37,2415018,25/10/1994 08:43,0,-87,593,-67.05476,0.0E+00,-2.0E-10,-0.031,-0.0151,-2E-10,439,0.0000
2449651,20250000,25/10/1994 05:37,2415018,25/10/1994 09:43,1,-76,721,-67.517876,5.3E-11,-1.2E-09,-0.023,-0.0107,-1E-09,579,0.0002
2449651,23850027,25/10/1994 06:37,2415018,25/10/1994 10:43,1,-74,820,-68.2991,2.9E-10,-2.9E-09,-0.020,-0.0117,-3E-09,679,0.0010
2449651,27449973,25/10/1994 07:37,2415018,25/10/1994 11:43,0,-73,885,-69.23086,4.2E-10,-4.0E-09,-0.018,-0.0113,-4E-09,743,0.0015
2449651,31050000,25/10/1994 08:37,2415018,25/10/1994 12:43,1,-75,783,-70.16441,1.6E-09,-5.0E-09,-0.017,-0.0108,-3E-09,639,0.0058
2449651,34650027,25/10/1994 09:37,2415018,25/10/1994 13:43,0,-76,696,-70.61479,7.7E-10,-8.2E-09,-0.014,-0.0115,-7E-09,549,0.0028
2449651,38249973,25/10/1994 10:37,2415018,25/10/1994 14:43,-2,-85,550,-70.748314,2.8E-09,-1.3E-08,-0.015,-0.0171,-1E-08,393,0.0101
2449651,41850000,25/10/1994 11:37,2415018,25/10/1994 15:43,-1,-91,297,-70.65382,5.2E-09,-1.9E-08,-0.016,-0.0260,-1E-08,134,0.0186
2449651,45450027,25/10/1994 12:37,2415018,25/10/1994 16:43,-2,-93,106,-70.61947,3.1E-09,-2.2E-08,-0.018,-0.0301,-2E-08,-60,0.0113
2449651,49049973,25/10/1994 13:37,2415018,25/10/1994 17:43,-3,-94,5,-70.367836,1.9E-09,-1.7E-08,-0.021,-0.0338,-2E-08,-162,0.0068
2449651,52650000,25/10/1994 14:37,2415018,25/10/1994 18:43,-3,-95,0,-71.99437,1.3E-10,-8.6E-09,-0.023,-0.0358,-8E-09,-170,0.0005
2449651,56250027,25/10/1994 15:37,2415018,25/10/1994 19:43,-3,-105,0,-69.51419,1.6E-10,-4.8E-09,-0.029,-0.0462,-5E-09,-178,0.0006
2449651,59849973,25/10/1994 16:37,2415018,25/10/1994 20:43,-3,-116,0,-71.36445,5.3E-11,-1.8E-09,-0.042,-0.0443,-2E-09,-191,0.0002
2449651,63450000,25/10/1994 17:37,2415018,25/10/1994 21:43,-4,-121,0,-77.01532,5.3E-11,-5.6E-10,-0.043,-0.0465,-5E-10,-201,0.0002
2449651,67050027,25/10/1994 18:37,2415018,25/10/1994 22:43,-4,-113,0,-71.532265,0.0E+00,9.3E-12,-0.044,-0.0337,9E-12,-188,0.0000
2449651,70649973,25/10/1994 19:37,2415018,25/10/1994 23:43,-4,-117,0,-67.1304,3.7E-10,1.0E-09,-0.049,-0.0289,1E-09,-189,0.0013
2449651,74250000,25/10/1994 20:37,2415018,26/10/1994 00:43,-4,-119,0,-68.23746,3.2E-10,-6.6E-10,-0.047,-0.0234,-3E-10,-192,0.0011
2449651,77850027,25/10/1994 21:37,2415018,26/10/1994 01:43,-4,-118,0,-68.07615,5.8E-10,-4.7E-11,-0.044,-0.0207,5E-10,-190,0.0021
2449651,81449973,25/10/1994 22:37,2415018,26/10/1994 02:43,-5,-112,0,-69.817444,4.8E-10,2.8E-10,-0.041,-0.0181,8E-10,-187,0.0017
2449651,85050000,25/10/1994 23:37,2415018,26/10/1994 03:43,-5,-116,0,-73.54106,4.5E-10,5.0E-10,-0.043,-0.0216,9E-10,-194,0.0016
2449652,2250027,26/10/1994 00:37,2415018,26/10/1994 04:43,-5,-117,0,-71.522316,4.5E-10,8.3E-10,-0.049,-0.0246,1E-09,-194,0.0016
2449652,5849973,26/10/1994 01:37,2415018,26/10/1994 05:43,-5,-136,5,-71.42667,4.2E-10,1.4E-09,-0.062,-0.0310,2E-09,-208,0.0015
2449652,9450000,26/10/1994 02:37,2415018,26/10/1994 06:43,-5,-131,107,-72.213356,5.3E-10,4.3E-10,-0.061,-0.0246,1E-09,-101,0.0019
2449652,13050027,26/10/1994 03:37,2415018,26/10/1994 07:43,-3,-120,368,-73.550385,1.1E-09,4.7E-10,-0.050,-0.0197,2E-09,172,0.0039
2449652,16649973,26/10/1994 04:37,2415018,26/10/1994 08:43,-2,-101,593,-74.95367,1.5E-09,1.1E-09,-0.037,-0.0200,3E-09,415,0.0054
2449652,20250000,26/10/1994 05:37,2415018,26/10/1994 09:43,-2,-105,755,-76.56352,1.5E-09,6.2E-10,-0.043,-0.0198,2E-09,571,0.0052
2449652,23850027,26/10/1994 06:37,2415018,26/10/1994 10:43,-3,-98,878,-78.18443,9.8E-10,5.7E-10,-0.033,-0.0229,2E-09,699,0.0035
2449652,27449973,26/10/1994 07:37,2415018,26/10/1994 11:43,-3,-96,910,-79.71876,1.5E-09,5.1E-10,-0.025,-0.0243,2E-09,731,0.0052
2449652,31050000,26/10/1994 08:37,2415018,26/10/1994 12:43,-4,-106,861,-81.251076,2.7E-09,4.9E-10,-0.028,-0.0322,3E-09,670,0.0096
2449652,34650027,26/10/1994 09:37,2415018,26/10/1994 13:43,-3,-108,752,-82.50285,1.5E-09,3.5E-10,-0.034,-0.0333,2E-09,558,0.0052
2449652,38249973,26/10/1994 10:37,2415018,26/10/1994 14:43,-3,-111,583,-83.63992,5.1E-09,-1.0E-09,-0.038,-0.0360,4E-09,386,0.0183
2449652,41850000,26/10/1994 11:37,2415018,26/10/1994 15:43,-1,-107,361,-84.58939,1.2E-08,-4.0E-09,-0.039,-0.0340,8E-09,168,0.0446
2449652,45450027,26/10/1994 12:37,2415018,26/10/1994 16:43,0,-104,123,-85.511536,4.0E-08,-3.6E-09,-0.035,-0.0321,4E-08,-67,0.1424
2449652,49049973,26/10/1994 13:37,2415018,26/10/1994 17:43,-2,-106,6,-86.23384,2.9E-08,-6.4E-09,-0.036,-0.0247,2E-08,-188,0.1050
2449652,52650000,26/10/1994 14:37,2415018,26/10/1994 18:43,-2,-99,0,-85.73024,1.7E-08,-5.7E-09,-0.031,-0.0199,1E-08,-187,0.0629
2449652,56250027,26/10/1994 15:37,2415018,26/10/1994 19:43,-2,-101,0,-84.40085,1.3E-08,-2.2E-09,-0.035,-0.0200,1E-08,-188,0.0456
2449652,59849973,26/10/1994 16:37,2415018,26/10/1994 20:43,-3,-106,0,-84.42216,9.9E-09,4.8E-10,-0.036,-0.0257,1E-08,-193,0.0355
2449652,63450000,26/10/1994 17:37,2415018,26/10/1994 21:43,-4,-105,0,-77.481125,3.7E-09,2.0E-09,-0.036,-0.0220,6E-09,-186,0.0134
2449652,67050027,26/10/1994 18:37,2415018,26/10/1994 22:43,-5,-101,0,-77.893555,3.9E-09,1.9E-09,-0.036,-0.0209,6E-09,-183,0.0140
2449652,70649973,26/10/1994 19:37,2415018,26/10/1994 23:43,-6,-108,0,-81.85872,1.2E-08,1.7E-09,-0.035,-0.0162,1E-08,-195,0.0422
2449652,74250000,26/10/1994 20:37,2415018,27/10/1994 00:43,-7,-116,0,-79.32419,6.7E-08,1.5E-09,-0.040,-0.0185,7E-08,-202,0.2405
2449652,77850027,26/10/1994 21:37,2415018,27/10/1994 01:43,-7,-129,0,-78.3298,6.8E-08,1.7E-09,-0.041,-0.0223,7E-08,-215,0.2441
2449652,81449973,26/10/1994 22:37,2415018,27/10/1994 02:43,-7,-124,0,-73.61275,9.5E-08,2.1E-09,-0.037,-0.0224,1E-07,-205,0.3404
2449652,85050000,26/10/1994 23:37,2415018,27/10/1994 03:43,-7,-132,0,-73.53189,1.1E-07,1.6E-09,-0.038,-0.0286,1E-07,-212,0.3841
2449653,2250027,27/10/1994 00:37,2415018,27/10/1994 04:43,-7,-138,0,-78.307396,1.1E-07,1.3E-09,-0.043,-0.0349,1E-07,-224,0.3888
2449653,5849973,27/10/1994 01:37,2415018,27/10/1994 05:43,-7,-137,4,-74.64121,1.0E-07,9.3E-10,-0.046,-0.0334,1E-07,-215,0.3609
2449653,9450000,27/10/1994 02:37,2415018,27/10/1994 06:43,-6,-138,134,-75.58198,1.3E-07,8.2E-10,-0.050,-0.0292,1E-07,-86,0.4558
2449653,13050027,27/10/1994 03:37,2415018,27/10/1994 07:43,-4,-142,354,-75.4207,1.3E-07,5.2E-10,-0.047,-0.0310,1E-07,133,0.4686
2449653,16649973,27/10/1994 04:37,2415018,27/10/1994 08:43,-3,-142,596,-75.25835,1.2E-07,3.2E-10,-0.049,-0.0323,1E-07,376,0.4246
2449653,20250000,27/10/1994 05:37,2415018,27/10/1994 09:43,-4,-134,742,-75.32111,7.5E-08,4.7E-10,-0.047,-0.0304,8E-08,528,0.2685
2449653,23850027,27/10/1994 06:37,2415018,27/10/1994 10:43,-6,-135,870,-75.47321,6.0E-08,-5.5E-11,-0.049,-0.0318,6E-08,655,0.2174
2449653,27449973,27/10/1994 07:37,2415018,27/10/1994 11:43,-5,-126,914,-75.58658,6.1E-08,-2.6E-10,-0.042,-0.0267,6E-08,707,0.2186
2449653,31050000,27/10/1994 08:37,2415018,27/10/1994 12:43,-4,-123,825,-75.664696,1.1E-07,-4.7E-10,-0.038,-0.0283,1E-07,622,0.3789
2449653,34650027,27/10/1994 09:37,2415018,27/10/1994 13:43,-4,-125,725,-75.59737,7.1E-08,-2.7E-09,-0.043,-0.0265,7E-08,521,0.2554
2449653,38249973,27/10/1994 10:37,2415018,27/10/1994 14:43,-4,-113,579,-75.38228,6.3E-08,-6.2E-09,-0.041,-0.0178,6E-08,386,0.2279
2449653,41850000,27/10/1994 11:37,2415018,27/10/1994 15:43,-3,-103,354,-74.95437,6.2E-08,-8.0E-09,-0.031,-0.0160,5E-08,173,0.2220
2449653,45450027,27/10/1994 12:37,2415018,27/10/1994 16:43,-3,-104,97,-74.495895,5.4E-08,-1.2E-08,-0.035,-0.0190,4E-08,-84,0.1957
2449653,49049973,27/10/1994 13:37,2415018,27/10/1994 17:43,-3,-106,5,-74.32428,3.4E-08,-1.5E-08,-0.035,-0.0211,2E-08,-178,0.1240
2449653,52650000,27/10/1994 14:37,2415018,27/10/1994 18:43,-3,-112,0,-71.19799,2.0E-08,-1.4E-08,-0.043,-0.0196,6E-09,-186,0.0715
2449653,56250027,27/10/1994 15:37,2415018,27/10/1994 19:43,-4,-115,0,-74.48037,1.2E-08,-8.0E-09,-0.051,-0.0197,4E-09,-194,0.0420
2449653,59849973,27/10/1994 16:37,2415018,27/10/1994 20:43,-4,-117,0,-69.97767,8.2E-09,-3.5E-09,-0.050,-0.0188,5E-09,-191,0.0294
2449653,63450000,27/10/1994 17:37,2415018,27/10/1994 21:43,-4,-109,0,-62.0496,6.7E-09,-5.8E-10,-0.041,-0.0233,6E-09,-175,0.0240
2449653,67050027,27/10/1994 18:37,2415018,27/10/1994 22:43,-5,-111,0,-63.88251,6.9E-09,-1.0E-09,-0.042,-0.0287,6E-09,-179,0.0248
2449653,70649973,27/10/1994 19:37,2415018,27/10/1994 23:43,-6,-122,0,-64.65855,7.1E-09,-3.9E-10,-0.054,-0.0289,7E-09,-193,0.0255
2449653,74250000,27/10/1994 20:37,2415018,28/10/1994 00:43,-7,-121,0,-63.214767,1.8E-08,-2.8E-09,-0.056,-0.0283,2E-08,-191,0.0642
2449653,77850027,27/10/1994 21:37,2415018,28/10/1994 01:43,-6,-118,0,-66.23458,1.9E-08,-1.1E-09,-0.046,-0.0293,2E-08,-190,0.0687
2449653,81449973,27/10/1994 22:37,2415018,28/10/1994 02:43,-6,-125,0,-72.0693,1.9E-08,-1.1E-09,-0.045,-0.0324,2E-08,-203,0.0690
2449653,85050000,27/10/1994 23:37,2415018,28/10/1994 03:43,-7,-126,0,-76.68049,1.6E-08,-3.8E-11,-0.043,-0.0305,2E-08,-209,0.0587
2449654,2250027,28/10/1994 00:37,2415018,28/10/1994 04:43,-7,-129,0,-69.94397,1.1E-08,4.9E-10,-0.053,-0.0265,1E-08,-206,0.0387
2449654,5849973,28/10/1994 01:37,2415018,28/10/1994 05:43,-6,-136,4,-65.939995,6.6E-09,9.1E-10,-0.067,-0.0293,8E-09,-204,0.0238
2449654,9450000,28/10/1994 02:37,2415018,28/10/1994 06:43,-4,-143,107,-66.497574,6.1E-09,8.8E-10,-0.069,-0.0267,7E-09,-108,0.0219
2449654,13050027,28/10/1994 03:37,2415018,28/10/1994 07:43,-3,-133,348,-66.47705,9.7E-09,7.7E-10,-0.062,-0.0215,1E-08,145,0.0350
2449654,16649973,28/10/1994 04:37,2415018,28/10/1994 08:43,-2,-122,524,-66.58855,1.5E-08,7.0E-10,-0.055,-0.0168,2E-08,334,0.0530
2449654,20250000,28/10/1994 05:37,2415018,28/10/1994 09:43,-2,-116,731,-66.68872,1.9E-08,6.5E-10,-0.048,-0.0155,2E-08,546,0.0701
2449654,23850027,28/10/1994 06:37,2415018,28/10/1994 10:43,-3,-109,797,-66.93872,2.7E-08,-1.1E-09,-0.039,-0.0157,3E-08,618,0.0990
2449654,27449973,28/10/1994 07:37,2415018,28/10/1994 11:43,-3,-106,900,-67.13055,3.5E-08,-9.5E-10,-0.035,-0.0134,3E-08,723,0.1268
2449654,31050000,28/10/1994 08:37,2415018,28/10/1994 12:43,-3,-106,832,-67.08196,4.0E-08,-7.9E-10,-0.033,-0.0168,4E-08,656,0.1442
2449654,34650027,28/10/1994 09:37,2415018,28/10/1994 13:43,-4,-110,670,-66.65117,2.9E-08,-5.2E-09,-0.037,-0.0212,2E-08,489,0.1054
2449654,38249973,28/10/1994 10:37,2415018,28/10/1994 14:43,-5,-120,526,-66.298744,2.0E-08,-1.4E-08,-0.046,-0.0260,6E-09,334,0.0704
2449654,41850000,28/10/1994 11:37,2415018,28/10/1994 15:43,-4,-124,327,-65.64349,1.7E-08,-2.2E-08,-0.051,-0.0324,-5E-09,133,0.0598
2449654,45450027,28/10/1994 12:37,2415018,28/10/1994 16:43,-4,-124,108,-64.77723,1.4E-08,-2.0E-08,-0.060,-0.0307,-6E-09,-84,0.0516
2449654,49049973,28/10/1994 13:37,2415018,28/10/1994 17:43,-3,-119,5,-63.05549,1.2E-08,-2.1E-08,-0.061,-0.0315,-9E-09,-180,0.0427
2449654,52650000,28/10/1994 14:37,2415018,28/10/1994 18:43,-1,-114,0,-59.229385,7.9E-09,-1.4E-08,-0.068,-0.0341,-6E-09,-174,0.0283
2449654,56250027,28/10/1994 15:37,2415018,28/10/1994 19:43,-1,-111,0,-62.32592,5.0E-09,-6.5E-09,-0.071,-0.0302,-2E-09,-174,0.0178
2449654,59849973,28/10/1994 16:37,2415018,28/10/1994 20:43,-1,-103,0,-62.600456,5.4E-09,-3.6E-10,-0.067,-0.0199,5E-09,-166,0.0195
2449654,63450000,28/10/1994 17:37,2415018,28/10/1994 21:43,-1,-100,0,-68.1557,7.7E-09,1.3E-10,-0.066,-0.0220,8E-09,-169,0.0278
2449654,67050027,28/10/1994 18:37,2415018,28/10/1994 22:43,-2,-95,0,-74.70723,1.0E-08,1.8E-10,-0.052,-0.0210,1E-08,-171,0.0373
2449654,70650055,28/10/1994 19:37,2415018,28/10/1994 23:43,-3,-108,0,-61.488132,9.8E-09,2.8E-10,-0.070,-0.0123,1E-08,-173,0.0352
2449654,74250000,28/10/1994 20:37,2415018,29/10/1994 00:43,-3,-116,0,-72.466515,4.2E-09,-8.4E-11,-0.072,-0.0031,4E-09,-192,0.0150
2449654,77850027,28/10/1994 21:37,2415018,29/10/1994 01:43,-4,-115,0,-73.46551,2.7E-09,-3.3E-10,-0.060,-0.0101,2E-09,-192,0.0097
2449654,81450055,28/10/1994 22:37,2415018,29/10/1994 02:43,-5,-112,0,-76.73967,1.8E-09,-1.7E-10,-0.058,-0.0127,2E-09,-194,0.0065
2449654,85050000,28/10/1994 23:37,2415018,29/10/1994 03:43,-6,-111,0,-72.34901,9.0E-10,3.1E-12,-0.061,-0.0211,9E-10,-189,0.0032
2449655,2250027,29/10/1994 00:37,2415018,29/10/1994 04:43,-6,-110,0,-63.227413,5.0E-10,-8.5E-10,-0.060,-0.0199,-3E-10,-179,0.0018
2449655,5850055,29/10/1994 01:37,2415018,29/10/1994 05:43,-6,-119,5,-71.111465,3.2E-10,-3.8E-10,-0.057,-0.0266,-6E-11,-192,0.0011
2449655,9450000,29/10/1994 02:37,2415018,29/10/1994 06:43,-5,-123,117,-70.93832,3.4E-10,-1.2E-09,-0.060,-0.0230,-9E-10,-81,0.0012
2449655,13050027,29/10/1994 03:37,2415018,29/10/1994 07:43,-4,-121,346,-70.29452,4.2E-10,-9.4E-10,-0.064,-0.0212,-5E-10,151,0.0015
2449655,16650055,29/10/1994 04:37,2415018,29/10/1994 08:43,-3,-118,565,-69.5752,5.3E-10,-6.9E-10,-0.063,-0.0165,-2E-10,375,0.0019
2449655,20250000,29/10/1994 05:37,2415018,29/10/1994 09:43,-3,-116,741,-68.64117,6.4E-10,-5.4E-10,-0.057,-0.0136,9E-11,554,0.0023
2449655,23850027,29/10/1994 06:37,2415018,29/10/1994 10:43,-3,-109,817,-67.85829,2.3E-09,-3.2E-09,-0.048,-0.0130,-9E-10,638,0.0084
2449655,27450055,29/10/1994 07:37,2415018,29/10/1994 11:43,-4,-103,792,-67.135994,2.2E-09,-2.6E-09,-0.042,-0.0139,-4E-10,619,0.0079
2449655,31050000,29/10/1994 08:37,2415018,29/10/1994 12:43,-4,-96,832,-66.34887,7.9E-10,-1.5E-09,-0.030,-0.0177,-7E-10,665,0.0029
2449655,34650027,29/10/1994 09:37,2415018,29/10/1994 13:43,-4,-94,752,-65.36479,4.0E-10,-5.2E-09,-0.026,-0.0201,-5E-09,588,0.0014
